,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,target
337,19.0,32.0,56.0,29.97,29.65,28.0,9.0,0.0,8.6,33.0,29.0,280.0,21.0,0.0,0.0,0.0,240.0,16.0,726.0,1633.0,35.0
1307,68.0,79.0,67.0,30.17,29.87,72.0,6.0,14.0,12.7,0.0,65.0,180.0,19.0,0.0,0.0,0.0,170.0,15.0,524.0,1823.0,92.0
2366,54.0,62.0,75.0,30.11,29.79,58.0,2.7,0.0,-9.8,3.0,48.0,40.0,11.0,0.0,0.0,0.0,150.0,8.0,448.0,1914.0,75.0
2374,73.0,80.0,84.0,29.94,29.62,74.0,9.2,15.0,8.9,0.0,71.0,150.0,23.0,0.04,0.0,0.0,170.0,16.0,457.0,1903.0,88.0
1440,17.0,31.0,56.0,30.04,29.68,26.0,11.5,0.0,8.9,34.0,23.0,280.0,40.0,0.0,0.0,0.0,290.0,30.0,723.0,1648.0,39.0
420,38.0,48.0,74.0,29.83,29.48,43.0,15.2,0.0,9.4,17.0,35.0,300.0,37.0,0.05,0.0,0.0,320.0,28.0,549.0,1814.0,61.0
916,57.0,69.0,67.0,29.98,29.65,61.0,6.8,4.0,-2.4,0.0,58.0,290.0,22.0,0.01,0.0,0.0,270.0,18.0,454.0,1907.0,80.0
1357,27.0,37.0,63.0,30.11,29.79,34.0,10.5,0.0,-9.8,28.0,31.0,310.0,31.0,0.0,0.0,0.0,300.0,23.0,620.0,1658.0,42.0
2242,32.0,34.0,90.0,29.92,29.58,34.0,11.0,0.0,-7.2,31.0,27.0,300.0,30.0,0.49,0.0,0.2,300.0,22.0,538.0,1821.0,41.0
2159,15.0,20.0,82.0,30.08,29.77,19.0,9.2,0.0,-2.5,45.0,15.0,300.0,19.0,0.0,0.0,0.0,310.0,15.0,726.0,1639.0,24.0
809,34.0,53.0,52.0,30.07,29.75,44.0,3.2,0.0,2.5,12.0,35.0,170.0,16.0,0.0,0.0,0.0,190.0,14.0,502.0,1846.0,70.0
430,17.0,22.0,76.0,30.02,29.67,22.0,8.4,0.0,-21.0,43.0,18.0,20.0,22.0,0.45,1.0,4.3,20.0,17.0,531.0,1826.0,26.0
1304,66.0,75.0,75.0,30.2,29.89,69.0,8.7,10.0,7.8,0.0,66.0,200.0,19.0,0.0,0.0,0.0,190.0,15.0,521.0,1828.0,83.0
625,58.0,71.0,65.0,29.78,29.48,64.0,9.8,6.0,22.2,0.0,57.0,180.0,32.0,0.0,0.0,0.0,170.0,22.0,613.0,1707.0,84.0
2070,38.0,51.0,67.0,30.19,29.87,44.0,8.6,0.0,-0.3,14.0,39.0,20.0,24.0,0.0,0.0,0.0,350.0,20.0,605.0,1718.0,63.0
1418,17.0,30.0,56.0,30.26,29.93,26.0,10.7,0.0,4.4,35.0,24.0,280.0,31.0,0.0,0.0,0.0,310.0,20.0,724.0,1626.0,35.0
2575,0.0,17.0,47.0,30.27,29.91,13.0,8.7,0.0,-12.3,48.0,10.0,320.0,24.0,0.0,5.0,0.0,320.0,20.0,633.0,1743.0,24.0
1865,43.0,59.0,71.0,29.87,29.57,48.0,15.5,0.0,22.5,6.0,44.0,280.0,43.0,0.11,0.0,0.0,280.0,35.0,557.0,1808.0,74.0
719,37.0,46.0,83.0,29.82,29.51,40.0,4.7,0.0,23.8,19.0,38.0,170.0,17.0,0.0,0.0,0.0,180.0,13.0,720.0,1654.0,53.0
439,22.0,42.0,47.0,30.39,30.06,35.0,7.3,0.0,-4.9,23.0,31.0,10.0,26.0,0.0,0.0,0.0,10.0,16.0,516.0,1836.0,53.0
169,55.0,67.0,62.0,30.04,29.73,61.0,7.0,2.0,-5.1,0.0,52.0,200.0,27.0,0.0,0.0,0.0,170.0,18.0,432.0,1930.0,82.0
1927,32.0,62.0,33.0,30.3,30.0,49.0,7.9,0.0,2.3,3.0,46.0,160.0,21.0,0.0,0.0,0.0,160.0,16.0,426.0,1918.0,78.0
1707,41.0,55.0,65.0,29.97,29.64,47.0,6.3,0.0,4.4,10.0,38.0,290.0,27.0,0.0,0.0,0.0,300.0,20.0,607.0,1715.0,71.0
1630,66.0,80.0,67.0,29.96,29.65,71.0,3.4,15.0,8.0,0.0,67.0,300.0,26.0,0.02,0.0,0.0,290.0,21.0,443.0,1919.0,92.0
177,59.0,71.0,65.0,29.97,29.66,64.0,3.3,6.0,-1.1,0.0,59.0,160.0,14.0,0.0,0.0,0.0,170.0,12.0,439.0,1924.0,83.0
1170,28.0,39.0,67.0,29.8,29.46,34.0,11.0,0.0,-10.0,26.0,34.0,290.0,37.0,0.01,0.0,0.0,290.0,24.0,508.0,1842.0,44.0
911,63.0,76.0,69.0,30.07,29.77,68.0,5.3,11.0,4.2,0.0,65.0,160.0,17.0,0.0,0.0,0.0,170.0,14.0,449.0,1914.0,86.0
2351,65.0,71.0,86.0,29.95,29.65,66.0,4.9,6.0,-1.2,0.0,62.0,310.0,15.0,0.25,0.0,0.0,320.0,13.0,434.0,1929.0,80.0
681,15.0,26.0,60.0,29.95,29.62,24.0,7.8,0.0,-3.0,39.0,19.0,320.0,28.0,0.0,1.0,0.0,290.0,21.0,719.0,1622.0,33.0
180,66.0,81.0,65.0,29.97,29.67,70.0,4.3,16.0,8.9,0.0,68.0,50.0,22.0,0.0,0.0,0.0,50.0,17.0,442.0,1920.0,93.0
1043,7.0,19.0,58.0,29.51,29.16,16.0,16.6,0.0,-10.7,46.0,16.0,280.0,55.0,0.0,1.0,0.0,280.0,36.0,717.0,1622.0,22.0
1883,29.0,54.0,39.0,29.83,29.55,44.0,8.6,0.0,9.7,11.0,42.0,280.0,27.0,0.04,0.0,0.0,280.0,21.0,526.0,1829.0,65.0
2039,66.0,68.0,96.0,30.2,29.9,66.0,4.0,3.0,3.7,0.0,60.0,10.0,14.0,0.12,0.0,0.0,360.0,12.0,530.0,1813.0,75.0
1793,18.0,30.0,60.0,29.97,29.59,26.0,12.8,0.0,7.5,35.0,21.0,310.0,47.0,0.0,0.0,0.0,290.0,36.0,726.0,1639.0,39.0
485,66.0,79.0,74.0,30.05,29.75,70.0,5.6,14.0,16.9,0.0,68.0,130.0,23.0,0.0,0.0,0.0,290.0,17.0,421.0,1925.0,89.0
1483,13.0,27.0,61.0,30.32,29.99,22.0,2.3,0.0,-2.4,38.0,14.0,190.0,13.0,0.0,5.0,0.0,190.0,10.0,631.0,1744.0,39.0
807,46.0,52.0,78.0,29.94,29.63,49.0,8.1,0.0,2.2,13.0,47.0,140.0,29.0,0.47,0.0,0.0,160.0,20.0,505.0,1844.0,57.0
1553,37.0,56.0,51.0,30.04,29.72,46.0,10.6,0.0,-0.5,9.0,47.0,320.0,29.0,0.0,0.0,0.0,290.0,21.0,437.0,1906.0,65.0
1924,49.0,62.0,68.0,30.18,29.86,54.0,4.9,0.0,3.2,3.0,54.0,360.0,15.0,0.19,0.0,0.0,160.0,12.0,429.0,1915.0,69.0
776,17.0,34.0,49.0,30.11,29.8,30.0,5.0,0.0,-2.0,31.0,19.0,290.0,15.0,0.0,8.0,0.0,290.0,12.0,559.0,1807.0,49.0
1441,-2.0,17.0,41.0,30.36,30.02,14.0,3.7,0.0,-5.1,48.0,9.0,310.0,22.0,0.0,0.0,0.0,300.0,17.0,722.0,1649.0,24.0
0,7.0,25.0,46.0,29.97,29.65,21.0,8.8,0.0,1.4,40.0,18.0,190.0,26.0,0.0,0.0,0.0,190.0,20.0,726.0,1632.0,32.0
1928,53.0,69.0,55.0,30.08,29.78,60.0,6.8,4.0,9.0,0.0,55.0,150.0,22.0,0.0,0.0,0.0,160.0,15.0,426.0,1919.0,83.0
1754,14.0,26.0,62.0,30.12,29.79,22.0,7.2,0.0,-8.9,39.0,19.0,20.0,15.0,0.0,0.0,0.0,20.0,12.0,705.0,1623.0,33.0
1434,15.0,28.0,58.0,29.73,29.36,24.0,20.5,0.0,5.6,37.0,24.0,290.0,49.0,0.0,0.0,0.0,290.0,38.0,725.0,1641.0,32.0
1565,52.0,64.0,66.0,29.96,29.7,58.0,11.0,0.0,4.0,1.0,56.0,310.0,32.0,0.34,0.0,0.0,340.0,24.0,426.0,1919.0,72.0
459,43.0,51.0,75.0,29.88,29.57,47.0,5.2,0.0,-3.3,14.0,46.0,10.0,16.0,0.02,0.0,0.0,40.0,12.0,446.0,1859.0,55.0
1065,9.0,18.0,70.0,29.65,29.37,16.0,12.6,0.0,-5.1,47.0,14.0,280.0,43.0,0.27,3.0,4.9,290.0,35.0,726.0,1635.0,22.0
1197,52.0,62.0,73.0,30.08,29.76,56.0,7.1,0.0,4.0,3.0,51.0,190.0,24.0,0.0,0.0,0.0,190.0,20.0,432.0,1912.0,72.0
791,38.0,47.0,73.0,29.91,29.57,42.0,5.3,0.0,4.0,18.0,41.0,330.0,21.0,0.01,0.0,0.0,320.0,17.0,531.0,1826.0,53.0
2197,17.0,20.0,86.0,30.23,29.93,20.0,3.4,0.0,-5.9,45.0,17.0,360.0,9.0,0.1,6.0,0.6,350.0,7.0,653.0,1727.0,23.0
1420,16.0,30.0,57.0,30.58,30.26,25.0,6.1,0.0,5.0,35.0,24.0,300.0,25.0,0.0,0.0,0.0,300.0,18.0,725.0,1628.0,35.0
165,64.0,76.0,62.0,29.86,29.57,69.0,6.0,11.0,4.0,0.0,65.0,160.0,24.0,0.0,0.0,0.0,200.0,16.0,429.0,1933.0,87.0
2144,40.0,46.0,87.0,29.99,29.72,42.0,12.8,0.0,20.4,19.0,35.0,160.0,33.0,0.32,4.0,0.0,150.0,24.0,724.0,1626.0,56.0
637,46.0,52.0,78.0,29.92,29.58,49.0,7.0,0.0,7.0,13.0,43.0,270.0,20.0,0.11,0.0,0.0,290.0,15.0,628.0,1649.0,60.0
1435,2.0,18.0,55.0,30.26,29.86,13.0,16.8,0.0,-4.3,47.0,12.0,290.0,41.0,0.0,0.0,0.0,280.0,31.0,725.0,1642.0,24.0
1812,28.0,39.0,68.0,29.66,29.33,34.0,9.3,0.0,16.4,26.0,35.0,280.0,25.0,0.0,0.0,0.0,280.0,20.0,715.0,1702.0,43.0
880,56.0,70.0,58.0,29.97,29.65,62.0,8.7,5.0,-1.0,0.0,59.0,280.0,27.0,0.0,0.0,0.0,290.0,22.0,422.0,1937.0,81.0
760,-5.0,16.0,39.0,30.53,30.17,11.0,15.5,0.0,-14.2,49.0,8.0,310.0,40.0,0.0,0.0,0.0,300.0,31.0,627.0,1748.0,23.0
315,40.0,49.0,71.0,29.87,29.54,45.0,7.3,0.0,18.5,16.0,39.0,180.0,22.0,0.0,0.0,0.0,190.0,17.0,715.0,1621.0,59.0
874,53.0,62.0,78.0,29.97,29.65,56.0,4.7,0.0,-7.9,3.0,53.0,280.0,35.0,0.12,0.0,0.0,280.0,25.0,419.0,1938.0,71.0
1130,20.0,34.0,59.0,29.87,29.52,28.0,15.2,0.0,1.8,31.0,29.0,290.0,38.0,0.0,8.0,0.0,270.0,31.0,616.0,1755.0,38.0
867,61.0,72.0,70.0,29.85,29.52,65.0,7.6,7.0,3.7,0.0,64.0,290.0,30.0,0.1,0.0,0.0,300.0,24.0,417.0,1937.0,80.0
2261,39.0,47.0,76.0,29.9,29.57,43.0,9.2,0.0,-2.4,18.0,39.0,310.0,27.0,0.05,0.0,0.0,310.0,22.0,506.0,1843.0,54.0
920,63.0,72.0,80.0,29.89,29.59,66.0,9.1,7.0,1.0,0.0,63.0,180.0,25.0,0.59,0.0,0.0,190.0,18.0,458.0,1902.0,81.0
1890,21.0,46.0,38.0,30.01,29.68,37.0,10.5,0.0,-1.3,19.0,40.0,280.0,32.0,0.0,0.0,0.0,280.0,24.0,514.0,1837.0,52.0
1698,34.0,47.0,66.0,30.43,30.11,41.0,2.8,0.0,-7.2,18.0,34.0,160.0,16.0,0.0,0.0,0.0,160.0,12.0,557.0,1730.0,59.0
662,28.0,35.0,81.0,30.28,29.95,32.0,2.2,0.0,-1.8,30.0,30.0,130.0,14.0,0.09,0.0,0.0,160.0,10.0,659.0,1625.0,40.0
995,40.0,50.0,69.0,29.74,29.42,46.0,8.6,0.0,3.5,15.0,46.0,290.0,27.0,0.07,0.0,0.0,290.0,20.0,621.0,1656.0,54.0
543,60.0,77.0,56.0,29.92,29.62,66.0,3.3,12.0,4.9,0.0,64.0,300.0,19.0,0.0,0.0,0.0,300.0,16.0,442.0,1920.0,90.0
622,35.0,46.0,63.0,30.36,30.04,42.0,5.6,0.0,-3.8,19.0,28.0,190.0,21.0,0.0,0.0,0.0,190.0,15.0,609.0,1712.0,63.0
1256,67.0,83.0,63.0,29.92,29.62,72.0,4.2,18.0,10.9,0.0,69.0,240.0,28.0,0.06,0.0,0.0,240.0,22.0,431.0,1931.0,96.0
826,35.0,46.0,61.0,30.06,29.73,42.0,5.4,0.0,-10.2,19.0,36.0,340.0,17.0,0.0,0.0,0.0,330.0,13.0,438.0,1905.0,55.0
1429,30.0,35.0,82.0,29.65,29.32,33.0,4.6,0.0,12.1,30.0,29.0,280.0,23.0,0.42,0.0,0.0,300.0,18.0,726.0,1636.0,40.0
2295,45.0,57.0,64.0,30.23,29.91,51.0,7.1,0.0,-3.3,8.0,44.0,160.0,29.0,0.0,0.0,0.0,160.0,20.0,425.0,1920.0,70.0
2343,61.0,64.0,94.0,30.11,29.78,62.0,2.5,0.0,-7.8,1.0,55.0,160.0,13.0,1.54,0.0,0.0,210.0,10.0,427.0,1934.0,72.0
1753,19.0,32.0,62.0,30.26,29.94,27.0,11.6,0.0,-3.3,33.0,26.0,280.0,26.0,0.0,0.0,0.0,280.0,20.0,703.0,1623.0,37.0
922,57.0,68.0,69.0,30.01,29.7,62.0,1.9,3.0,-2.8,0.0,57.0,180.0,13.0,0.0,0.0,0.0,170.0,10.0,500.0,1859.0,79.0
2064,46.0,52.0,83.0,30.15,29.83,49.0,1.0,0.0,-1.7,13.0,39.0,310.0,10.0,0.0,0.0,0.0,300.0,8.0,558.0,1728.0,64.0
1160,12.0,34.0,42.0,30.16,29.82,27.0,6.9,0.0,-10.8,31.0,23.0,310.0,27.0,0.0,0.0,0.0,270.0,18.0,524.0,1830.0,44.0
1727,27.0,42.0,62.0,30.1,29.78,35.0,6.7,0.0,-2.1,23.0,30.0,290.0,36.0,0.0,0.0,0.0,300.0,21.0,631.0,1645.0,53.0
2037,63.0,71.0,78.0,30.13,29.8,66.0,6.7,6.0,6.0,0.0,61.0,160.0,19.0,0.0,0.0,0.0,180.0,14.0,528.0,1816.0,81.0
319,40.0,52.0,66.0,29.58,29.19,45.0,13.8,0.0,23.0,13.0,42.0,280.0,41.0,0.04,0.0,0.0,300.0,30.0,719.0,1622.0,61.0
2063,41.0,46.0,86.0,30.24,29.93,43.0,1.2,0.0,-8.2,19.0,33.0,120.0,10.0,0.0,0.0,0.0,120.0,8.0,557.0,1730.0,58.0
1319,66.0,75.0,75.0,30.04,29.75,69.0,8.0,10.0,13.1,0.0,67.0,180.0,20.0,0.17,0.0,0.0,180.0,15.0,537.0,1802.0,82.0
798,44.0,54.0,69.0,30.2,29.86,49.0,10.1,0.0,7.9,11.0,47.0,300.0,32.0,0.13,0.0,0.0,310.0,25.0,519.0,1834.0,61.0
1136,14.0,29.0,57.0,29.74,29.38,24.0,16.4,0.0,-5.5,36.0,25.0,270.0,41.0,0.0,9.0,0.0,280.0,32.0,606.0,1803.0,32.0
212,62.0,72.0,71.0,30.05,29.74,65.0,1.6,7.0,4.0,0.0,61.0,140.0,9.0,0.0,0.0,0.0,130.0,7.0,517.0,1834.0,83.0
2128,19.0,22.0,81.0,29.81,29.47,22.0,10.2,0.0,-9.3,43.0,19.0,280.0,30.0,0.0,0.0,0.0,280.0,24.0,714.0,1621.0,25.0
2565,22.0,38.0,66.0,29.75,29.38,29.0,18.8,0.0,11.4,27.0,17.0,280.0,47.0,0.11,0.0,0.0,290.0,36.0,649.0,1731.0,58.0
474,38.0,54.0,54.0,30.13,29.82,47.0,4.1,0.0,-4.8,11.0,38.0,20.0,15.0,0.0,0.0,0.0,30.0,12.0,429.0,1915.0,69.0
2371,65.0,74.0,75.0,30.06,29.73,68.0,4.5,9.0,2.6,0.0,65.0,170.0,14.0,0.0,0.0,0.0,180.0,12.0,454.0,1907.0,83.0
1711,37.0,47.0,67.0,29.86,29.49,43.0,11.4,0.0,-2.1,18.0,41.0,290.0,34.0,0.0,0.0,0.0,290.0,23.0,612.0,1708.0,52.0
1116,31.0,40.0,72.0,30.19,29.86,37.0,6.2,0.0,11.9,25.0,34.0,290.0,36.0,0.0,1.0,0.0,280.0,24.0,639.0,1738.0,46.0
1486,15.0,26.0,61.0,29.86,29.52,24.0,12.0,0.0,-4.2,39.0,17.0,290.0,42.0,0.1,6.0,1.5,280.0,31.0,627.0,1748.0,34.0
1298,68.0,78.0,72.0,30.04,29.72,71.0,3.6,13.0,9.3,0.0,68.0,240.0,17.0,0.0,0.0,0.0,250.0,12.0,514.0,1839.0,87.0
1965,64.0,72.0,82.0,29.73,29.41,66.0,4.2,7.0,1.7,0.0,66.0,320.0,14.0,0.12,0.0,0.0,320.0,12.0,420.0,1937.0,77.0
168,48.0,66.0,55.0,30.06,29.74,56.0,6.0,1.0,-6.1,0.0,55.0,60.0,28.0,0.0,0.0,0.0,10.0,16.0,431.0,1931.0,77.0
2103,36.0,35.0,95.0,30.02,29.71,36.0,2.8,0.0,-5.7,30.0,28.0,280.0,14.0,0.02,0.0,0.0,270.0,12.0,645.0,1633.0,42.0
1142,20.0,36.0,53.0,29.88,29.54,30.0,9.8,0.0,-0.9,29.0,27.0,320.0,22.0,0.0,5.0,0.0,320.0,20.0,555.0,1810.0,45.0
882,56.0,71.0,57.0,30.17,29.85,63.0,5.6,6.0,-0.2,0.0,57.0,180.0,23.0,0.0,0.0,0.0,170.0,15.0,423.0,1936.0,84.0
603,38.0,53.0,62.0,30.19,29.86,46.0,3.2,0.0,-5.1,12.0,38.0,320.0,22.0,0.0,0.0,0.0,320.0,16.0,547.0,1746.0,67.0
283,30.0,43.0,67.0,30.39,30.07,37.0,2.3,0.0,0.7,22.0,29.0,150.0,12.0,0.0,0.0,0.0,170.0,9.0,639.0,1639.0,56.0
1229,53.0,72.0,49.0,30.04,29.73,62.0,3.7,7.0,4.5,0.0,53.0,170.0,17.0,0.0,0.0,0.0,170.0,13.0,416.0,1936.0,90.0
1143,21.0,37.0,54.0,30.02,29.69,31.0,9.3,0.0,-0.3,28.0,30.0,330.0,31.0,0.0,3.0,0.0,330.0,29.0,554.0,1811.0,43.0
611,55.0,65.0,76.0,30.04,29.7,59.0,5.1,0.0,10.4,0.0,57.0,360.0,17.0,0.0,0.0,0.0,20.0,13.0,555.0,1732.0,72.0
1775,7.0,16.0,69.0,30.58,30.26,14.0,1.6,0.0,-10.9,49.0,8.0,170.0,12.0,0.0,1.0,0.0,180.0,9.0,722.0,1624.0,24.0
2246,24.0,50.0,41.0,29.95,29.64,39.0,13.6,0.0,7.0,15.0,37.0,290.0,35.0,0.0,0.0,0.0,290.0,25.0,531.0,1826.0,62.0
121,63.0,77.0,66.0,30.05,29.75,68.0,11.5,12.0,14.9,0.0,66.0,160.0,27.0,0.37,0.0,0.0,180.0,21.0,421.0,1925.0,87.0
1135,19.0,35.0,56.0,29.5,29.17,29.0,16.4,0.0,0.9,30.0,30.0,280.0,37.0,0.0,11.0,0.0,280.0,26.0,608.0,1801.0,39.0
940,39.0,56.0,57.0,30.13,29.78,48.0,9.8,0.0,-11.5,9.0,45.0,280.0,26.0,0.0,0.0,0.0,290.0,21.0,520.0,1830.0,66.0
1413,24.0,31.0,72.0,30.04,29.71,30.0,2.4,0.0,3.8,34.0,19.0,170.0,15.0,0.17,0.0,0.0,160.0,10.0,722.0,1624.0,43.0
2002,66.0,68.0,97.0,29.85,29.56,66.0,8.6,3.0,-3.6,0.0,63.0,280.0,39.0,3.92,0.0,0.0,280.0,30.0,451.0,1911.0,72.0
1971,62.0,77.0,63.0,29.9,29.59,67.0,2.9,12.0,5.8,0.0,65.0,10.0,13.0,0.0,0.0,0.0,20.0,10.0,423.0,1936.0,89.0
431,7.0,25.0,47.0,30.32,29.96,21.0,10.3,0.0,-18.5,40.0,14.0,280.0,26.0,0.0,4.0,0.0,280.0,21.0,529.0,1827.0,36.0
1929,50.0,73.0,48.0,30.04,29.7,60.0,7.3,8.0,12.7,0.0,60.0,150.0,22.0,0.0,0.0,0.0,140.0,16.0,425.0,1920.0,85.0
259,40.0,51.0,66.0,29.93,29.6,46.0,7.4,0.0,1.2,14.0,43.0,290.0,30.0,0.02,0.0,0.0,280.0,23.0,609.0,1712.0,59.0
1579,59.0,69.0,75.0,29.77,29.43,62.0,3.4,4.0,4.7,0.0,61.0,30.0,20.0,0.55,0.0,0.0,40.0,15.0,418.0,1930.0,76.0
2087,41.0,42.0,100.0,30.03,29.72,42.0,2.1,0.0,-3.6,23.0,36.0,150.0,10.0,0.09,0.0,0.0,170.0,8.0,625.0,1652.0,48.0
1858,35.0,49.0,65.0,29.88,29.57,42.0,15.1,0.0,15.3,16.0,40.0,310.0,38.0,0.25,0.0,0.0,310.0,32.0,610.0,1800.0,57.0
1507,5.0,33.0,32.0,30.32,29.96,25.0,8.3,0.0,-5.6,32.0,21.0,280.0,25.0,0.0,0.0,0.0,280.0,20.0,548.0,1814.0,45.0
1330,52.0,57.0,82.0,30.09,29.77,54.0,3.3,0.0,-0.2,8.0,52.0,180.0,13.0,0.49,0.0,0.0,180.0,10.0,549.0,1742.0,62.0
865,69.0,80.0,72.0,29.77,29.47,72.0,13.4,15.0,12.2,0.0,72.0,160.0,33.0,0.0,0.0,0.0,180.0,23.0,417.0,1936.0,88.0
2507,25.0,36.0,69.0,29.69,29.36,31.0,12.0,0.0,9.5,29.0,28.0,290.0,37.0,0.0,0.0,0.0,280.0,26.0,723.0,1625.0,43.0
149,53.0,64.0,71.0,30.09,29.78,57.0,4.4,0.0,-5.9,1.0,54.0,190.0,29.0,0.22,0.0,0.0,180.0,21.0,419.0,1938.0,73.0
2391,59.0,65.0,84.0,30.26,29.95,61.0,5.3,0.0,-3.5,0.0,59.0,160.0,16.0,0.01,0.0,0.0,170.0,12.0,515.0,1837.0,70.0
1938,38.0,55.0,54.0,30.14,29.83,47.0,4.8,0.0,-8.1,10.0,41.0,300.0,31.0,0.0,0.0,0.0,290.0,23.0,419.0,1927.0,68.0
1245,68.0,84.0,60.0,30.27,29.95,73.0,4.6,19.0,12.9,0.0,71.0,170.0,20.0,0.0,0.0,0.0,180.0,15.0,422.0,1937.0,96.0
1801,23.0,33.0,65.0,29.97,29.62,31.0,13.0,0.0,10.9,32.0,24.0,290.0,39.0,0.26,1.0,1.1,300.0,30.0,723.0,1648.0,42.0
1782,29.0,36.0,68.0,30.22,29.88,35.0,8.7,0.0,11.2,29.0,27.0,300.0,28.0,0.0,0.0,0.0,280.0,21.0,725.0,1629.0,44.0
788,26.0,46.0,53.0,30.08,29.75,36.0,8.8,0.0,4.3,19.0,33.0,280.0,34.0,0.0,0.0,0.0,280.0,23.0,536.0,1822.0,59.0
331,39.0,43.0,83.0,29.97,29.65,43.0,10.8,0.0,18.0,22.0,35.0,280.0,33.0,0.4,0.0,0.0,290.0,25.0,725.0,1628.0,51.0
744,26.0,36.0,68.0,29.45,29.15,32.0,11.2,0.0,10.1,29.0,32.0,290.0,33.0,0.01,7.0,0.0,290.0,25.0,653.0,1727.0,39.0
154,52.0,67.0,58.0,29.9,29.57,59.0,7.2,2.0,-3.8,0.0,57.0,280.0,27.0,0.0,0.0,0.0,320.0,16.0,421.0,1937.0,77.0
422,35.0,49.0,63.0,30.26,29.97,42.0,11.5,0.0,9.5,16.0,40.0,170.0,27.0,0.0,0.0,0.0,180.0,21.0,545.0,1817.0,58.0
1255,66.0,83.0,63.0,29.95,29.65,71.0,5.1,18.0,10.9,0.0,72.0,20.0,15.0,0.0,0.0,0.0,10.0,13.0,430.0,1932.0,93.0
2066,48.0,56.0,72.0,29.66,29.36,52.0,13.1,0.0,3.1,9.0,48.0,270.0,68.0,0.15,0.0,0.0,280.0,67.0,600.0,1725.0,64.0
376,22.0,30.0,72.0,29.6,29.26,28.0,7.7,0.0,5.2,35.0,23.0,270.0,35.0,0.0,2.0,0.2,280.0,29.0,700.0,1720.0,37.0
1280,64.0,77.0,68.0,29.8,29.47,69.0,7.8,12.0,5.7,0.0,68.0,260.0,24.0,0.01,0.0,0.0,280.0,20.0,455.0,1906.0,85.0
1773,0.0,12.0,54.0,30.32,29.93,10.0,14.4,0.0,-15.5,53.0,6.0,290.0,36.0,0.0,1.0,0.0,290.0,26.0,721.0,1623.0,18.0
1235,62.0,69.0,83.0,29.81,29.49,64.0,6.6,4.0,-0.3,0.0,61.0,10.0,23.0,0.44,0.0,0.0,20.0,17.0,418.0,1937.0,76.0
738,11.0,19.0,72.0,29.8,29.46,17.0,10.5,0.0,-5.6,46.0,7.0,300.0,31.0,0.62,7.0,11.2,310.0,24.0,701.0,1719.0,31.0
1627,57.0,74.0,58.0,30.25,29.93,64.0,1.2,9.0,1.9,0.0,60.0,350.0,12.0,0.0,0.0,0.0,340.0,8.0,440.0,1923.0,87.0
2226,4.0,23.0,43.0,30.27,29.96,20.0,5.4,0.0,-11.5,42.0,13.0,180.0,19.0,0.0,0.0,0.0,170.0,15.0,606.0,1803.0,33.0
480,54.0,60.0,76.0,29.93,29.6,57.0,3.6,0.0,-0.6,5.0,53.0,140.0,14.0,0.03,0.0,0.0,300.0,10.0,424.0,1921.0,67.0
1959,62.0,83.0,50.0,29.9,29.59,70.0,5.5,18.0,13.9,0.0,70.0,140.0,17.0,0.0,0.0,0.0,150.0,13.0,417.0,1937.0,95.0
1226,51.0,67.0,61.0,29.78,29.44,57.0,11.6,2.0,0.3,0.0,60.0,280.0,39.0,0.0,0.0,0.0,280.0,30.0,416.0,1935.0,73.0
1394,27.0,35.0,75.0,30.18,29.86,32.0,2.3,0.0,0.5,30.0,28.0,60.0,11.0,0.13,0.0,0.0,60.0,9.0,706.0,1623.0,41.0
2078,49.0,51.0,87.0,30.3,29.99,51.0,6.8,0.0,2.6,14.0,44.0,160.0,25.0,0.06,0.0,0.0,160.0,18.0,614.0,1705.0,58.0
1457,27.0,38.0,66.0,30.07,29.75,33.0,7.6,0.0,14.4,27.0,31.0,170.0,22.0,0.0,3.0,0.0,180.0,15.0,708.0,1711.0,45.0
2524,2.0,16.0,56.0,30.51,30.14,13.0,6.8,0.0,-6.5,49.0,8.0,290.0,35.0,0.0,2.0,0.0,280.0,26.0,726.0,1639.0,24.0
478,49.0,65.0,63.0,29.86,29.54,55.0,5.0,0.0,5.0,0.0,54.0,70.0,33.0,0.0,0.0,0.0,50.0,24.0,426.0,1919.0,75.0
1643,54.0,67.0,61.0,29.98,29.65,60.0,6.5,2.0,-4.1,0.0,54.0,310.0,27.0,0.0,0.0,0.0,270.0,21.0,457.0,1903.0,80.0
65,26.0,39.0,57.0,29.85,29.47,35.0,16.7,0.0,-3.6,26.0,31.0,280.0,49.0,0.28,0.0,0.0,310.0,35.0,533.0,1825.0,47.0
1853,18.0,43.0,41.0,30.34,30.03,33.0,5.0,0.0,11.1,22.0,27.0,280.0,22.0,0.0,0.0,0.0,290.0,18.0,618.0,1754.0,59.0
